location,timestamp,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3
Whitefield,2025-08-08T06:00,5.8,5.6,266.0
Whitefield,2025-08-08T07:00,6.5,6.4,315.0
Whitefield,2025-08-08T08:00,7.7,7.7,342.0
Whitefield,2025-08-08T09:00,7.6,7.5,330.0
Whitefield,2025-08-08T10:00,6.9,6.7,297.0
Whitefield,2025-08-08T11:00,7.3,7.1,270.0
Whitefield,2025-08-08T12:00,8.2,7.9,256.0
Whitefield,2025-08-08T13:00,9.1,8.8,247.0
Whitefield,2025-08-08T14:00,9.3,9.0,247.0
Whitefield,2025-08-08T15:00,10.0,9.6,248.0
Whitefield,2025-08-08T16:00,15.6,15.0,258.0
Whitefield,2025-08-08T17:00,15.2,14.4,299.0
Whitefield,2025-08-08T18:00,24.1,23.3,408.0
Whitefield,2025-08-08T19:00,37.3,36.6,548.0
Whitefield,2025-08-08T20:00,26.5,25.8,632.0
Whitefield,2025-08-08T21:00,18.1,17.2,598.0
Whitefield,2025-08-08T22:00,19.7,18.5,508.0
Whitefield,2025-08-08T23:00,23.1,21.7,464.0
Whitefield,2025-08-09T00:00,23.4,21.8,538.0
Whitefield,2025-08-09T01:00,20.8,19.3,659.0
Whitefield,2025-08-09T02:00,18.2,16.8,715.0
Whitefield,2025-08-09T03:00,16.9,15.5,637.0
Whitefield,2025-08-09T04:00,16.2,14.7,494.0
Whitefield,2025-08-09T05:00,18.9,16.9,384.0
Whitefield,2025-08-09T06:00,19.2,17.3,353.0
Whitefield,2025-08-09T07:00,16.3,14.6,355.0
Whitefield,2025-08-09T08:00,14.9,13.5,349.0
Whitefield,2025-08-09T09:00,8.4,7.5,315.0
Whitefield,2025-08-09T10:00,7.9,7.2,272.0
Whitefield,2025-08-09T11:00,7.2,6.7,241.0
Whitefield,2025-08-09T12:00,6.8,6.2,222.0
Whitefield,2025-08-09T13:00,6.6,5.9,214.0
Whitefield,2025-08-09T14:00,7.3,6.4,235.0
Whitefield,2025-08-09T15:00,8.3,7.4,296.0
Whitefield,2025-08-09T16:00,8.3,7.4,387.0
Whitefield,2025-08-09T17:00,9.0,8.2,490.0
Whitefield,2025-08-09T18:00,11.9,11.1,633.0
Whitefield,2025-08-09T19:00,13.6,13.0,789.0
Whitefield,2025-08-09T20:00,13.6,13.1,864.0
Whitefield,2025-08-09T21:00,14.5,14.1,795.0
Whitefield,2025-08-09T22:00,16.2,15.7,646.0
Whitefield,2025-08-09T23:00,16.9,16.3,514.0
Whitefield,2025-08-10T00:00,14.7,14.1,432.0
Whitefield,2025-08-10T01:00,12.9,12.2,367.0
Whitefield,2025-08-10T02:00,12.2,11.3,318.0
Whitefield,2025-08-10T03:00,11.5,10.5,288.0
Whitefield,2025-08-10T04:00,10.4,9.5,274.0
Whitefield,2025-08-10T05:00,9.7,8.7,271.0
Whitefield,2025-08-10T06:00,9.3,8.1,285.0
Whitefield,2025-08-10T07:00,13.7,8.7,310.0
Whitefield,2025-08-10T08:00,14.9,10.0,317.0
Whitefield,2025-08-10T09:00,17.5,10.0,286.0
Whitefield,2025-08-10T10:00,18.9,10.0,237.0
Whitefield,2025-08-10T11:00,19.2,9.9,201.0
Whitefield,2025-08-10T12:00,19.8,10.1,186.0
Whitefield,2025-08-10T13:00,26.3,13.4,183.0
Whitefield,2025-08-10T14:00,21.4,10.7,200.0
Whitefield,2025-08-10T15:00,22.4,11.8,228.0
Whitefield,2025-08-10T16:00,20.4,11.9,275.0
Whitefield,2025-08-10T17:00,17.8,12.8,370.0
Whitefield,2025-08-10T18:00,15.1,11.9,581.0
Whitefield,2025-08-10T19:00,15.4,13.1,841.0
Whitefield,2025-08-10T20:00,15.9,14.0,971.0
Whitefield,2025-08-10T21:00,16.1,14.5,854.0
Whitefield,2025-08-10T22:00,16.9,15.4,608.0
Whitefield,2025-08-10T23:00,15.5,14.3,413.0
Whitefield,2025-08-11T00:00,12.7,11.8,345.0
Whitefield,2025-08-11T01:00,9.4,8.9,328.0
Whitefield,2025-08-11T02:00,6.7,6.5,310.0
Whitefield,2025-08-11T03:00,5.8,5.6,268.0
Whitefield,2025-08-11T04:00,5.5,5.2,226.0
Whitefield,2025-08-11T05:00,5.3,4.9,206.0
Whitefield,2025-08-11T06:00,5.3,4.8,229.0
Whitefield,2025-08-11T07:00,6.9,6.1,275.0
Whitefield,2025-08-11T08:00,9.0,7.0,298.0
Whitefield,2025-08-11T09:00,10.4,8.4,273.0
Whitefield,2025-08-11T10:00,10.8,8.5,227.0
Whitefield,2025-08-11T11:00,9.7,7.2,194.0
Whitefield,2025-08-11T12:00,8.7,6.4,187.0
Whitefield,2025-08-11T13:00,8.1,5.9,194.0
Whitefield,2025-08-11T14:00,8.2,6.0,209.0
Whitefield,2025-08-11T15:00,8.1,5.7,236.0
Whitefield,2025-08-11T16:00,8.1,6.2,273.0
Whitefield,2025-08-11T17:00,9.4,8.0,306.0
Whitefield,2025-08-11T18:00,10.7,9.4,333.0
Whitefield,2025-08-11T19:00,12.4,11.1,356.0
Whitefield,2025-08-11T20:00,13.2,11.8,372.0
Whitefield,2025-08-11T21:00,13.3,12.0,385.0
Whitefield,2025-08-11T22:00,13.1,12.0,391.0
Whitefield,2025-08-11T23:00,12.0,11.1,376.0
Whitefield,2025-08-12T00:00,10.2,9.3,324.0
Whitefield,2025-08-12T01:00,9.3,8.4,252.0
Whitefield,2025-08-12T02:00,9.7,8.6,196.0
Whitefield,2025-08-12T03:00,10.0,8.6,167.0
Whitefield,2025-08-12T04:00,9.8,8.3,154.0
Whitefield,2025-08-12T05:00,9.7,7.9,158.0
Whitefield,2025-08-12T06:00,10.0,8.2,191.0
Whitefield,2025-08-12T07:00,11.6,8.8,241.0
Whitefield,2025-08-12T08:00,11.1,8.5,270.0
Whitefield,2025-08-12T09:00,11.0,7.9,257.0
Whitefield,2025-08-12T10:00,12.7,7.6,224.0
Whitefield,2025-08-12T11:00,13.6,7.8,197.0
Whitefield,2025-08-12T12:00,13.6,7.9,183.0
Whitefield,2025-08-12T13:00,13.7,7.7,176.0
Whitefield,2025-08-12T14:00,15.3,8.4,186.0
Whitefield,2025-08-12T15:00,16.4,9.9,218.0
Whitefield,2025-08-12T16:00,14.3,10.3,267.0
Whitefield,2025-08-12T17:00,13.0,10.2,328.0
Whitefield,2025-08-12T18:00,14.0,11.8,423.0
Whitefield,2025-08-12T19:00,15.4,13.7,531.0
Whitefield,2025-08-12T20:00,14.7,13.4,580.0
Whitefield,2025-08-12T21:00,11.7,11.0,523.0
Whitefield,2025-08-12T22:00,8.9,8.6,408.0
Whitefield,2025-08-12T23:00,6.8,6.7,309.0
Whitefield,2025-08-13T00:00,5.0,4.9,253.0
Whitefield,2025-08-13T01:00,3.9,3.9,214.0
Whitefield,2025-08-13T02:00,3.7,3.6,187.0
Whitefield,2025-08-13T03:00,3.9,3.6,174.0
Whitefield,2025-08-13T04:00,3.9,3.5,172.0
Whitefield,2025-08-13T05:00,4.0,3.7,174.0
Whitefield,2025-08-13T06:00,4.8,4.5,173.0
Whitefield,2025-08-13T07:00,6.8,6.2,174.0
Whitefield,2025-08-13T08:00,8.6,7.6,210.0
Whitefield,2025-08-13T09:00,8.5,7.2,202.0
Whitefield,2025-08-13T10:00,8.5,6.8,182.0
Whitefield,2025-08-13T11:00,9.6,6.9,165.0
Whitefield,2025-08-13T12:00,8.6,6.1,152.0
Whitefield,2025-08-13T13:00,8.1,5.7,142.0
Whitefield,2025-08-13T14:00,8.8,6.0,148.0
Whitefield,2025-08-13T15:00,12.0,9.1,180.0
Whitefield,2025-08-13T16:00,10.1,7.9,227.0
Whitefield,2025-08-13T17:00,9.7,8.4,270.0
Whitefield,2025-08-13T18:00,11.0,9.8,308.0
Whitefield,2025-08-13T19:00,12.6,11.7,341.0
Whitefield,2025-08-13T20:00,12.5,11.7,356.0
Whitefield,2025-08-13T21:00,11.6,11.0,341.0
Whitefield,2025-08-13T22:00,10.3,10.0,307.0
Whitefield,2025-08-13T23:00,8.8,8.6,272.0
Electronic City,2025-07-10T00:00,8.9,5.8,141.0
Electronic City,2025-07-10T01:00,10.9,6.0,132.0
Electronic City,2025-07-10T02:00,10.9,5.8,125.0
Electronic City,2025-07-10T03:00,11.1,5.7,122.0
Electronic City,2025-07-10T04:00,10.1,5.2,121.0
Electronic City,2025-07-10T05:00,4.4,2.9,124.0
Electronic City,2025-07-10T06:00,4.0,2.8,133.0
Electronic City,2025-07-10T07:00,6.4,4.1,146.0
Electronic City,2025-07-10T08:00,7.6,4.4,153.0
Electronic City,2025-07-10T09:00,6.8,4.2,149.0
Electronic City,2025-07-10T10:00,8.5,4.7,140.0
Electronic City,2025-07-10T11:00,10.6,5.2,133.0
Electronic City,2025-07-10T12:00,14.8,6.3,130.0
Electronic City,2025-07-10T13:00,30.7,10.0,130.0
Electronic City,2025-07-10T14:00,17.5,6.7,135.0
Electronic City,2025-07-10T15:00,20.4,7.4,148.0
Electronic City,2025-07-10T16:00,15.7,8.2,165.0
Electronic City,2025-07-10T17:00,21.7,10.6,181.0
Electronic City,2025-07-10T18:00,17.8,11.1,195.0
Electronic City,2025-07-10T19:00,17.2,12.3,208.0
Electronic City,2025-07-10T20:00,16.1,11.8,211.0
Electronic City,2025-07-10T21:00,14.1,10.3,200.0
Electronic City,2025-07-10T22:00,13.9,10.2,179.0
Electronic City,2025-07-10T23:00,13.7,10.0,161.0
Electronic City,2025-07-11T00:00,13.1,9.3,148.0
Electronic City,2025-07-11T01:00,12.5,8.5,136.0
Electronic City,2025-07-11T02:00,11.6,7.7,129.0
Electronic City,2025-07-11T03:00,10.1,6.7,127.0
Electronic City,2025-07-11T04:00,8.5,5.8,130.0
Electronic City,2025-07-11T05:00,7.1,5.1,135.0
Electronic City,2025-07-11T06:00,6.3,4.7,145.0
Electronic City,2025-07-11T07:00,6.7,5.2,158.0
Electronic City,2025-07-11T08:00,8.0,5.8,164.0
Electronic City,2025-07-11T09:00,11.1,5.9,157.0
Electronic City,2025-07-11T10:00,14.8,6.8,144.0
Electronic City,2025-07-11T11:00,15.6,7.3,134.0
Electronic City,2025-07-11T12:00,15.2,6.9,131.0
Electronic City,2025-07-11T13:00,16.6,6.9,131.0
Electronic City,2025-07-11T14:00,18.2,7.2,137.0
Electronic City,2025-07-11T15:00,18.2,8.4,150.0
Electronic City,2025-07-11T16:00,17.8,8.9,168.0
Electronic City,2025-07-11T17:00,13.9,7.0,188.0
Electronic City,2025-07-11T18:00,12.0,7.8,214.0
Electronic City,2025-07-11T19:00,10.6,8.1,241.0
Electronic City,2025-07-11T20:00,10.1,8.4,253.0
Electronic City,2025-07-11T21:00,8.4,7.5,237.0
Electronic City,2025-07-11T22:00,7.4,7.0,206.0
Electronic City,2025-07-11T23:00,6.5,6.2,179.0
Electronic City,2025-07-12T00:00,5.3,4.8,164.0
Electronic City,2025-07-12T01:00,4.8,4.1,154.0
Electronic City,2025-07-12T02:00,4.6,3.7,148.0
Electronic City,2025-07-12T03:00,4.7,3.5,146.0
Electronic City,2025-07-12T04:00,4.7,3.4,147.0
Electronic City,2025-07-12T05:00,4.2,3.6,151.0
Electronic City,2025-07-12T06:00,5.0,4.1,160.0
Electronic City,2025-07-12T07:00,5.9,5.2,172.0
Electronic City,2025-07-12T08:00,6.9,6.4,176.0
Electronic City,2025-07-12T09:00,6.7,6.2,164.0
Electronic City,2025-07-12T10:00,6.6,6.3,145.0
Electronic City,2025-07-12T11:00,6.1,5.9,131.0
Electronic City,2025-07-12T12:00,5.9,5.6,129.0
Electronic City,2025-07-12T13:00,6.0,5.3,132.0
Electronic City,2025-07-12T14:00,7.0,5.6,139.0
Electronic City,2025-07-12T15:00,8.0,5.4,147.0
Electronic City,2025-07-12T16:00,9.9,5.6,159.0
Electronic City,2025-07-12T17:00,9.5,5.6,175.0
Electronic City,2025-07-12T18:00,9.8,7.1,204.0
Electronic City,2025-07-12T19:00,10.8,8.8,238.0
Electronic City,2025-07-12T20:00,10.9,9.5,255.0
Electronic City,2025-07-12T21:00,10.1,9.1,240.0
Electronic City,2025-07-12T22:00,9.7,8.8,207.0
Electronic City,2025-07-12T23:00,8.9,8.1,181.0
Electronic City,2025-07-13T00:00,7.4,6.5,168.0
Electronic City,2025-07-13T01:00,6.6,5.6,162.0
Electronic City,2025-07-13T02:00,6.8,5.4,160.0
Electronic City,2025-07-13T03:00,7.5,5.5,166.0
Electronic City,2025-07-13T04:00,7.7,5.5,176.0
Electronic City,2025-07-13T05:00,6.4,5.2,183.0
Electronic City,2025-07-13T06:00,6.4,4.7,182.0
Electronic City,2025-07-13T07:00,7.3,4.7,177.0
Electronic City,2025-07-13T08:00,7.1,4.8,170.0
Electronic City,2025-07-13T09:00,6.5,4.5,157.0
Electronic City,2025-07-13T10:00,7.1,4.6,142.0
Electronic City,2025-07-13T11:00,10.7,5.3,138.0
Electronic City,2025-07-13T12:00,12.3,5.4,153.0
Electronic City,2025-07-13T13:00,13.2,5.5,179.0
Electronic City,2025-07-13T14:00,16.2,6.6,199.0
Electronic City,2025-07-13T15:00,18.9,7.3,206.0
Electronic City,2025-07-13T16:00,17.2,7.6,207.0
Electronic City,2025-07-13T17:00,13.1,7.6,208.0
Electronic City,2025-07-13T18:00,10.9,7.9,213.0
Electronic City,2025-07-13T19:00,10.4,8.0,217.0
Electronic City,2025-07-13T20:00,9.7,7.9,214.0
Electronic City,2025-07-13T21:00,8.6,7.3,197.0
Electronic City,2025-07-13T22:00,7.7,6.7,173.0
Electronic City,2025-07-13T23:00,7.3,6.2,153.0
Electronic City,2025-07-14T00:00,7.0,5.5,140.0
Electronic City,2025-07-14T01:00,7.1,5.1,131.0
Electronic City,2025-07-14T02:00,7.7,5.1,126.0
Electronic City,2025-07-14T03:00,8.6,5.2,127.0
Electronic City,2025-07-14T04:00,9.6,5.5,132.0
Electronic City,2025-07-14T05:00,8.6,4.9,139.0
Electronic City,2025-07-14T06:00,7.5,4.6,149.0
Electronic City,2025-07-14T07:00,6.4,4.1,159.0
Electronic City,2025-07-14T08:00,6.4,5.0,163.0
Electronic City,2025-07-14T09:00,5.3,4.0,152.0
Electronic City,2025-07-14T10:00,6.2,4.0,134.0
Electronic City,2025-07-14T11:00,5.8,3.4,121.0
Electronic City,2025-07-14T12:00,8.7,3.8,120.0
Electronic City,2025-07-14T13:00,11.6,5.3,124.0
Electronic City,2025-07-14T14:00,7.2,4.2,131.0
Electronic City,2025-07-14T15:00,6.5,3.8,140.0
Electronic City,2025-07-14T16:00,6.7,4.1,151.0
Electronic City,2025-07-14T17:00,10.9,6.5,159.0
Electronic City,2025-07-14T18:00,12.5,7.9,163.0
Electronic City,2025-07-14T19:00,12.7,8.5,165.0
Electronic City,2025-07-14T20:00,9.3,6.8,164.0
Electronic City,2025-07-14T21:00,6.2,4.9,161.0
Electronic City,2025-07-14T22:00,5.0,4.1,156.0
Electronic City,2025-07-14T23:00,4.5,3.7,151.0
Electronic City,2025-07-15T00:00,4.3,3.2,146.0
Electronic City,2025-07-15T01:00,4.8,3.0,140.0
Electronic City,2025-07-15T02:00,8.2,3.7,135.0
Electronic City,2025-07-15T03:00,5.8,3.1,131.0
Electronic City,2025-07-15T04:00,6.1,3.2,128.0
Electronic City,2025-07-15T05:00,2.8,2.2,127.0
Electronic City,2025-07-15T06:00,2.5,2.3,130.0
Electronic City,2025-07-15T07:00,3.3,3.2,135.0
Electronic City,2025-07-15T08:00,3.7,3.6,137.0
Electronic City,2025-07-15T09:00,3.0,2.8,133.0
Electronic City,2025-07-15T10:00,2.5,2.3,126.0
Electronic City,2025-07-15T11:00,2.5,2.2,122.0
Electronic City,2025-07-15T12:00,2.4,2.2,123.0
Electronic City,2025-07-15T13:00,2.4,2.2,126.0
Electronic City,2025-07-15T14:00,2.6,2.4,131.0
Electronic City,2025-07-15T15:00,2.2,2.0,140.0
Electronic City,2025-07-15T16:00,2.5,2.3,150.0
Electronic City,2025-07-15T17:00,6.5,5.2,159.0
Electronic City,2025-07-15T18:00,6.5,5.7,165.0
Electronic City,2025-07-15T19:00,7.4,6.4,168.0
Electronic City,2025-07-15T20:00,6.5,5.8,170.0
Electronic City,2025-07-15T21:00,5.7,5.3,169.0
Electronic City,2025-07-15T22:00,5.5,5.2,166.0
Electronic City,2025-07-15T23:00,5.3,5.1,163.0
Electronic City,2025-07-16T00:00,4.7,4.2,159.0
Electronic City,2025-07-16T01:00,4.4,3.7,155.0
Electronic City,2025-07-16T02:00,4.8,3.5,153.0
Electronic City,2025-07-16T03:00,5.4,3.7,153.0
Electronic City,2025-07-16T04:00,5.9,3.9,155.0
Electronic City,2025-07-16T05:00,4.5,3.8,158.0
Electronic City,2025-07-16T06:00,4.1,3.7,165.0
Electronic City,2025-07-16T07:00,4.5,4.0,174.0
Electronic City,2025-07-16T08:00,5.3,4.6,176.0
Electronic City,2025-07-16T09:00,4.3,3.5,166.0
Electronic City,2025-07-16T10:00,4.7,3.3,149.0
Electronic City,2025-07-16T11:00,6.9,3.7,137.0
Electronic City,2025-07-16T12:00,9.4,4.1,133.0
Electronic City,2025-07-16T13:00,12.0,5.2,135.0
Electronic City,2025-07-16T14:00,14.4,6.0,143.0
Electronic City,2025-07-16T15:00,16.0,7.3,164.0
Electronic City,2025-07-16T16:00,16.8,8.5,191.0
Electronic City,2025-07-16T17:00,22.5,12.0,209.0
Electronic City,2025-07-16T18:00,20.1,13.0,208.0
Electronic City,2025-07-16T19:00,16.5,11.5,198.0
Electronic City,2025-07-16T20:00,12.8,9.9,190.0
Electronic City,2025-07-16T21:00,10.2,8.8,190.0
Electronic City,2025-07-16T22:00,8.8,7.9,192.0
Electronic City,2025-07-16T23:00,7.7,7.0,191.0
Electronic City,2025-07-17T00:00,6.2,5.5,183.0
Electronic City,2025-07-17T01:00,5.4,4.2,171.0
Electronic City,2025-07-17T02:00,4.7,3.5,160.0
Electronic City,2025-07-17T03:00,3.9,3.0,148.0
Electronic City,2025-07-17T04:00,3.6,2.9,136.0
Electronic City,2025-07-17T05:00,1.7,1.6,131.0
Electronic City,2025-07-17T06:00,2.0,1.9,141.0
Electronic City,2025-07-17T07:00,3.2,3.2,158.0
Electronic City,2025-07-17T08:00,3.6,3.5,169.0
Electronic City,2025-07-17T09:00,3.2,3.1,168.0
Electronic City,2025-07-17T10:00,2.4,2.4,162.0
Electronic City,2025-07-17T11:00,1.8,1.7,157.0
Electronic City,2025-07-17T12:00,2.3,2.2,154.0
Electronic City,2025-07-17T13:00,3.4,3.1,153.0
Electronic City,2025-07-17T14:00,5.2,4.6,154.0
Electronic City,2025-07-17T15:00,5.5,4.4,158.0
Electronic City,2025-07-17T16:00,6.8,5.3,165.0
Electronic City,2025-07-17T17:00,8.6,7.0,176.0
Electronic City,2025-07-17T18:00,10.0,8.5,198.0
Electronic City,2025-07-17T19:00,11.3,9.8,223.0
Electronic City,2025-07-17T20:00,10.9,9.5,235.0
Electronic City,2025-07-17T21:00,10.7,8.8,221.0
Electronic City,2025-07-17T22:00,10.1,8.2,193.0
Electronic City,2025-07-17T23:00,8.6,7.1,169.0
Electronic City,2025-07-18T00:00,6.2,5.2,153.0
Electronic City,2025-07-18T01:00,4.8,4.0,140.0
Electronic City,2025-07-18T02:00,4.2,3.5,132.0
Electronic City,2025-07-18T03:00,4.1,3.3,130.0
Electronic City,2025-07-18T04:00,3.9,3.2,133.0
Electronic City,2025-07-18T05:00,3.8,3.5,144.0
Electronic City,2025-07-18T06:00,3.8,3.6,170.0
Electronic City,2025-07-18T07:00,5.6,5.3,204.0
Electronic City,2025-07-18T08:00,6.3,5.6,221.0
Electronic City,2025-07-18T09:00,7.4,6.2,206.0
Electronic City,2025-07-18T10:00,8.6,5.2,174.0
Electronic City,2025-07-18T11:00,10.2,5.6,150.0
Electronic City,2025-07-18T12:00,12.5,6.5,142.0
Electronic City,2025-07-18T13:00,12.2,6.1,142.0
Electronic City,2025-07-18T14:00,13.0,7.0,144.0
Electronic City,2025-07-18T15:00,12.0,7.7,148.0
Electronic City,2025-07-18T16:00,11.4,8.2,155.0
Electronic City,2025-07-18T17:00,13.8,8.1,164.0
Electronic City,2025-07-18T18:00,13.0,9.4,181.0
Electronic City,2025-07-18T19:00,13.0,10.2,200.0
Electronic City,2025-07-18T20:00,9.9,8.5,209.0
Electronic City,2025-07-18T21:00,6.9,6.3,200.0
Electronic City,2025-07-18T22:00,5.4,5.0,180.0
Electronic City,2025-07-18T23:00,4.5,4.3,162.0
Electronic City,2025-07-19T00:00,3.4,3.3,149.0
Electronic City,2025-07-19T01:00,2.7,2.6,138.0
Electronic City,2025-07-19T02:00,2.4,2.2,130.0
Electronic City,2025-07-19T03:00,2.5,2.2,126.0
Electronic City,2025-07-19T04:00,2.8,2.3,126.0
Electronic City,2025-07-19T05:00,2.4,2.4,131.0
Electronic City,2025-07-19T06:00,3.0,2.8,145.0
Electronic City,2025-07-19T07:00,4.6,3.9,165.0
Electronic City,2025-07-19T08:00,6.7,5.3,179.0
Electronic City,2025-07-19T09:00,10.0,6.4,184.0
Electronic City,2025-07-19T10:00,10.8,6.8,184.0
Electronic City,2025-07-19T11:00,12.3,7.0,179.0
Electronic City,2025-07-19T12:00,12.7,6.8,164.0
Electronic City,2025-07-19T13:00,13.7,7.2,145.0
Electronic City,2025-07-19T14:00,14.6,7.3,137.0
Electronic City,2025-07-19T15:00,19.6,9.3,151.0
Electronic City,2025-07-19T16:00,15.0,8.4,176.0
Electronic City,2025-07-19T17:00,10.6,7.2,196.0
Electronic City,2025-07-19T18:00,10.9,8.2,207.0
Electronic City,2025-07-19T19:00,9.6,7.8,213.0
Electronic City,2025-07-19T20:00,6.8,6.0,213.0
Electronic City,2025-07-19T21:00,5.7,5.3,204.0
Electronic City,2025-07-19T22:00,5.1,4.8,189.0
Electronic City,2025-07-19T23:00,4.6,4.2,174.0
Electronic City,2025-07-20T00:00,3.7,3.3,159.0
Electronic City,2025-07-20T01:00,3.0,2.6,144.0
Electronic City,2025-07-20T02:00,2.4,2.1,133.0
Electronic City,2025-07-20T03:00,2.0,1.9,128.0
Electronic City,2025-07-20T04:00,1.8,1.7,126.0
Electronic City,2025-07-20T05:00,1.9,1.9,130.0
Electronic City,2025-07-20T06:00,2.2,2.1,142.0
Electronic City,2025-07-20T07:00,3.6,3.4,159.0
Electronic City,2025-07-20T08:00,4.7,4.4,170.0
Electronic City,2025-07-20T09:00,5.7,4.8,169.0
Electronic City,2025-07-20T10:00,4.9,4.1,161.0
Electronic City,2025-07-20T11:00,4.8,3.5,156.0
Electronic City,2025-07-20T12:00,5.9,3.6,155.0
Electronic City,2025-07-20T13:00,9.7,4.8,156.0
Electronic City,2025-07-20T14:00,8.7,5.2,159.0
Electronic City,2025-07-20T15:00,9.4,5.7,166.0
Electronic City,2025-07-20T16:00,8.5,5.5,176.0
Electronic City,2025-07-20T17:00,9.2,8.0,186.0
Electronic City,2025-07-20T18:00,8.7,8.2,198.0
Electronic City,2025-07-20T19:00,8.5,8.3,210.0
Electronic City,2025-07-20T20:00,7.2,7.0,215.0
Electronic City,2025-07-20T21:00,6.5,6.2,208.0
Electronic City,2025-07-20T22:00,6.5,6.1,193.0
Electronic City,2025-07-20T23:00,6.1,5.8,179.0
Electronic City,2025-07-21T00:00,5.2,5.0,165.0
Electronic City,2025-07-21T01:00,4.3,4.1,152.0
Electronic City,2025-07-21T02:00,3.4,3.3,142.0
Electronic City,2025-07-21T03:00,2.8,2.7,137.0
Electronic City,2025-07-21T04:00,2.6,2.5,137.0
Electronic City,2025-07-21T05:00,2.8,2.6,142.0
Electronic City,2025-07-21T06:00,3.3,3.2,158.0
Electronic City,2025-07-21T07:00,4.5,4.3,180.0
Electronic City,2025-07-21T08:00,5.0,4.7,191.0
Electronic City,2025-07-21T09:00,4.5,4.1,181.0
Electronic City,2025-07-21T10:00,3.4,3.1,162.0
Electronic City,2025-07-21T11:00,3.2,3.0,148.0
Electronic City,2025-07-21T12:00,3.9,3.6,147.0
Electronic City,2025-07-21T13:00,3.5,3.1,152.0
Electronic City,2025-07-21T14:00,4.5,3.8,161.0
Electronic City,2025-07-21T15:00,6.7,5.7,178.0
Electronic City,2025-07-21T16:00,7.3,6.6,199.0
Electronic City,2025-07-21T17:00,10.6,9.9,214.0
Electronic City,2025-07-21T18:00,11.2,10.4,217.0
Electronic City,2025-07-21T19:00,10.3,9.2,213.0
Electronic City,2025-07-21T20:00,9.0,8.2,210.0
Electronic City,2025-07-21T21:00,7.4,6.9,213.0
Electronic City,2025-07-21T22:00,6.2,5.9,218.0
Electronic City,2025-07-21T23:00,5.2,5.0,215.0
Electronic City,2025-07-22T00:00,4.0,3.9,197.0
Electronic City,2025-07-22T01:00,3.3,3.2,172.0
Electronic City,2025-07-22T02:00,2.8,2.7,154.0
Electronic City,2025-07-22T03:00,2.6,2.4,149.0
Electronic City,2025-07-22T04:00,2.4,2.2,151.0
Electronic City,2025-07-22T05:00,2.5,2.4,156.0
Electronic City,2025-07-22T06:00,2.8,2.7,165.0
Electronic City,2025-07-22T07:00,4.3,4.0,176.0
Electronic City,2025-07-22T08:00,5.6,5.1,181.0
Electronic City,2025-07-22T09:00,5.4,4.6,173.0
Electronic City,2025-07-22T10:00,6.1,4.1,159.0
Electronic City,2025-07-22T11:00,8.2,4.8,150.0
Electronic City,2025-07-22T12:00,8.4,4.6,152.0
Electronic City,2025-07-22T13:00,8.4,4.5,159.0
Electronic City,2025-07-22T14:00,7.9,5.8,168.0
Electronic City,2025-07-22T15:00,6.2,4.6,182.0
Electronic City,2025-07-22T16:00,5.9,4.6,197.0
Electronic City,2025-07-22T17:00,6.6,6.5,207.0
Electronic City,2025-07-22T18:00,6.1,6.0,205.0
Electronic City,2025-07-22T19:00,5.7,5.5,196.0
Electronic City,2025-07-22T20:00,5.5,5.3,190.0
Electronic City,2025-07-22T21:00,4.9,4.7,190.0
Electronic City,2025-07-22T22:00,4.6,4.3,193.0
Electronic City,2025-07-22T23:00,4.0,3.8,191.0
Electronic City,2025-07-23T00:00,3.1,2.9,181.0
Electronic City,2025-07-23T01:00,2.4,2.3,167.0
Electronic City,2025-07-23T02:00,2.1,1.9,155.0
Electronic City,2025-07-23T03:00,1.9,1.7,148.0
Electronic City,2025-07-23T04:00,1.9,1.6,143.0
Electronic City,2025-07-23T05:00,2.4,2.0,143.0
Electronic City,2025-07-23T06:00,2.5,2.2,152.0
Electronic City,2025-07-23T07:00,3.3,3.1,166.0
Electronic City,2025-07-23T08:00,4.4,4.3,174.0
Electronic City,2025-07-23T09:00,4.1,3.9,169.0
Electronic City,2025-07-23T10:00,4.0,3.8,157.0
Electronic City,2025-07-23T11:00,3.2,3.1,147.0
Electronic City,2025-07-23T12:00,3.3,3.1,141.0
Electronic City,2025-07-23T13:00,3.8,3.5,136.0
Electronic City,2025-07-23T14:00,3.6,3.2,136.0
Electronic City,2025-07-23T15:00,3.4,2.9,144.0
Electronic City,2025-07-23T16:00,3.3,3.1,156.0
Electronic City,2025-07-23T17:00,6.3,5.5,166.0
Electronic City,2025-07-23T18:00,5.9,5.3,170.0
Electronic City,2025-07-23T19:00,5.2,4.9,171.0
Electronic City,2025-07-23T20:00,4.7,4.5,171.0
Electronic City,2025-07-23T21:00,4.0,3.9,171.0
Electronic City,2025-07-23T22:00,3.9,3.9,171.0
Electronic City,2025-07-23T23:00,3.5,3.4,167.0
Electronic City,2025-07-24T00:00,2.8,2.7,157.0
Electronic City,2025-07-24T01:00,2.2,2.1,144.0
Electronic City,2025-07-24T02:00,1.8,1.7,135.0
Electronic City,2025-07-24T03:00,1.5,1.4,131.0
Electronic City,2025-07-24T04:00,1.4,1.2,130.0
Electronic City,2025-07-24T05:00,1.1,1.0,133.0
Electronic City,2025-07-24T06:00,1.3,1.3,144.0
